Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,BollingerMidBand,BollingerSTD,BollingerUpperBand2STD,BollingerLowerBand2STD,Bollinger2STD-BUY,Bollinger2STD-SELL,BollingerUpperBand3STD,BollingerLowerBand3STD,Bollinger3STD-BUY,Bollinger3STD-SELL,MACD,Signal_Line,MACD-Buy,MACD-Sell
2017-08-29,40.025002,40.779999,40.0,40.727501000000004,38.927890999999995,118067600,0.008918278893804699,37.95030465000001,0.5278875480948505,39.006079746189705,36.89452955381031,,,39.53396729428456,36.366642005715455,,,0.601021429363584,0.5997099314694814,38.927890999999995,
2017-08-30,40.950001,40.9725,40.6525,40.837502,39.033031,109078400,0.0027008912453028167,38.03184395000001,0.5635224660619663,39.15888888212394,36.90479901787608,,,39.72241134818591,36.34127655181411,,,0.6264842749156116,0.6050648083650324,,
2017-08-31,40.91,41.130001,40.869999,41.0,39.188347,107140400,0.003979091452057659,38.13983325000001,0.5680660948379064,39.27596543967582,37.0037010603242,,,39.84403153451373,36.43563496548629,,,0.6515668223650763,0.6143652225673158,,
2017-09-01,41.200001,41.235001000000004,40.907501,41.012501,39.200302,66364400,0.00030506517664541377,38.23866155,0.5722210565964385,39.383103663192884,37.09421943680712,,,39.95532471978932,36.52199838021069,,,0.6647277336618345,0.6244377346653106,,
2017-09-05,40.9375,41.0625,40.139998999999996,40.52,38.729561,117874000,-0.012008606464307459,38.28515225,0.5724559463038141,39.430064142607634,37.14024035739237,,,40.002520088911446,36.56778441108856,,,0.6301754225340304,0.6255852731394566,,
2017-09-06,40.677502000000004,40.747501,40.130001,40.477501000000004,38.688931,86606800,-0.0010490694691840385,38.31449740000001,0.5775943955733146,39.469686191146636,37.15930860885338,,,40.04728058671995,36.581714213280065,,,0.5926985210180717,0.6190079185865072,,38.688931
2017-09-07,40.522498999999996,40.560001,40.09,40.314999,38.533619,87714000,-0.004014378169301058,38.32441430000001,0.5796689549626238,39.48375220992526,37.16507639007476,,,40.06342116488788,36.58540743511214,,,0.54426546222615,0.6040594198077759,,
2017-09-08,40.215,40.287498,39.6325,39.657501,37.905174,114446000,-0.016309005390851006,38.36396125,0.5162748714799573,39.39651099295992,37.33141150704009,,,39.912785864439876,36.81513663556013,,,0.4502717162516916,0.5733018667401886,,
2017-09-11,40.125,40.512501,39.9725,40.375,38.590965000000004,126323200,0.018092279433936875,38.41199075000001,0.48836463805942026,39.38872002611885,37.43526147388117,,,39.87708466417827,36.94689683582175,,,0.42591356837086636,0.5438241975925665,,
2017-09-12,40.6525,40.990002000000004,39.692501,40.215,38.438038,286856000,-0.003962766932622874,38.42405780000001,0.4857395425621209,39.39553688512425,37.45257871487576,,,39.88127642768637,36.96683917231364,,,0.38983443627326153,0.5130262374102392,,
2017-09-13,39.967499,39.990002000000004,39.477501000000004,39.912498,38.148899,179629600,-0.007522210160674669,38.40075990000001,0.48727855151525623,39.375317003030524,37.4262027969695,,,39.86259555454578,36.938924245454245,,,0.33416390760845616,0.4772537640919116,,
2017-09-14,39.747501,39.849998,39.522498999999996,39.57,37.821537,95042800,-0.008581165081592568,38.368859500000006,0.5038304914441658,39.37652048288834,37.361198517111674,,,39.8803509743325,36.85736802566751,,,0.2607358252645753,0.43395016920081814,,
2017-09-15,39.6175,40.2425,39.5,39.970001,38.203869,196458400,0.010108843540652446,38.39299415000001,0.4822718408125654,39.35753783162514,37.428450468374876,,,39.8398096724377,36.94617862756231,,,0.23061588380014086,0.39328330676728207,,
2017-09-18,40.0275,40.125,39.5,39.6675,37.91473,113077600,-0.007568317229859622,38.4069731,0.4628082799994717,39.332589659998945,37.48135654000106,,,39.795397939998416,37.01854826000159,,,0.18140798993131568,0.3509082389374733,,
2017-09-19,39.877499,39.942501,39.610001000000004,39.682499,37.929066,83242400,0.0003781116204704116,38.42513315000001,0.43431586787728993,39.29376488575459,37.556501414245425,,,39.72808075363188,37.12218554636814,,,0.14192783773186335,0.3091121551750382,,
2017-09-20,39.474998,39.564999,38.4575,39.017502,37.293449,211805600,-0.016758045136149535,38.380807100000006,0.5008037361020325,39.38241457220407,37.37919962779594,37.293449,,39.883218308306105,36.878395891693906,,,0.058833091323378994,0.25905633903095104,,
2017-09-21,38.950001,38.950001,38.1875,38.3475,36.653048999999996,150046800,-0.017171916708481616,38.3020719,0.6325812250732937,39.56723435014659,37.03690944985341,36.653048999999996,,40.19981557521988,36.40432822478012,,,-0.057876149771722396,0.19566983785262299,,
2017-09-22,37.884997999999996,38.067501,37.639998999999996,37.9725,36.294628,186581600,-0.009778749920640761,38.213898050000005,0.7752025109562468,39.7643030719125,36.66349302808751,36.294628,,40.53950558286874,35.88829051713127,,,-0.1771673207983966,0.1211024029058846,,
2017-09-25,37.497501,37.9575,37.290001000000004,37.637501,35.974426,177549200,-0.008822297338327956,38.10266510000001,0.922964331289803,39.94859376257962,36.2567364374204,35.974426,,40.87155809386942,35.3337721061306,,,-0.29408601155614633,0.03806471714795321,,
2017-09-26,37.945,38.48,37.922501000000004,38.285,36.593315000000004,146640000,0.01720358234485797,38.00314135000001,0.9742461862902332,39.951633722580475,36.05464897741954,,,40.925879908870705,35.08040279112931,,,-0.3330768477274546,-0.03616359787634835,,
2017-09-27,38.450001,38.68,38.384997999999996,38.557499,36.853778999999996,102016800,0.007117802800866491,37.89943575,0.9809965895513296,39.86142892910266,35.937442570897346,,,40.84242551865399,34.956445981346015,,,-0.3390937355793824,-0.09674962675503322,,
2017-09-28,38.4725,38.57,38.174999,38.32,36.626774,88022000,-0.006159612559678007,37.7791229,0.9822063768321099,39.74353565366422,35.81471014633578,,,40.72574203049633,34.83250376950367,,,-0.3580151637350113,-0.14900273507426132,,
2017-09-29,38.302502000000004,38.532501,38.0,38.529999,36.827488,105199200,0.005479980300749476,37.66107995,0.9450945824315188,39.55126911486304,35.77089078513696,,,40.496363697294555,34.82579620270545,,,-0.35277595201737455,-0.18975737903894171,,
2017-10-02,38.564999,38.612499,38.18,38.452498999999996,36.753414,74795200,-0.002011378022850896,37.53873555,0.8922520749099988,39.32323969981999,35.754231400180004,,,40.21549177473,34.86197932527,,,-0.3505489747534867,-0.2219156985454912,,
2017-10-03,38.502499,38.772498999999996,38.477501000000004,38.619999,36.913517,64921200,0.004356139541213722,37.44793335,0.8563722054427402,39.16067776088548,35.73518893911452,,,40.01704996632822,34.878816733671776,,,-0.3320565653780676,-0.24394387211127905,,
2017-10-04,38.407501,38.465,38.115002000000004,38.369999,36.674561,80655200,-0.0064734010579377,37.34721485,0.8204375928168947,38.98809003563379,35.70633966436621,,,39.80852762845068,34.88590207154932,,,-0.3328179151430817,-0.261718680846276,,
2017-10-05,38.544998,38.860001000000004,38.512501,38.8475,37.130966,85135200,0.012444729740596072,37.277082199999995,0.7722174501669677,38.82151710033393,35.73264729966606,,,39.5937345505009,34.96042984949909,,,-0.293261182599565,-0.2680271812334575,,
2017-10-06,38.7425,38.872501,38.639998999999996,38.825001,37.109446999999996,69630400,-0.0005795432308441928,37.237295849999995,0.7585311010738713,38.75435805214774,35.720233647852254,,,39.51288915322161,34.96170254677838,,,-0.2606417510616481,-0.2665500951922542,37.109446999999996,
2017-10-09,38.952498999999996,39.182499,38.872501,38.959998999999996,37.238483,65051600,0.003477173885129803,37.16967175,0.6885583741747627,38.54678849834953,35.79255500165047,,,39.23534687252429,35.10399662747571,,,-0.2218331234832931,-0.2576067008173236,,
2017-10-10,39.014998999999996,39.5,38.775002,38.974998,37.252819,62468000,0.00038497808839310643,37.1104108,0.6213763744353985,38.353163548870796,35.8676580511292,,,38.974539923306196,35.2462816766938,,,-0.18775708185405193,-0.24363677698325856,,
2017-10-11,38.9925,39.244999,38.9375,39.137501,37.408146,67622400,0.004169536807402396,37.073373149999995,0.5766881914432888,38.22674953288657,35.91999676711342,,,38.80343772432986,35.34330857567013,,,-0.1465410911750311,-0.2242176397755621,,
2017-10-12,39.087502,39.342499,38.932499,39.0,37.276726000000004,64500400,-0.003513138555436557,37.0461326,0.5518189260943612,38.149770452188726,35.942494747811274,,,38.70158937828308,35.39067582171692,,,-0.12305360402953625,-0.2039848325879725,,
2017-10-13,39.182499,39.32,39.102501000000004,39.247501,37.513294,65576800,0.006346265495526637,37.01160384999999,0.49415637451255745,37.999916599025106,36.02329110097488,,,38.49407297353766,35.529134726462324,,,-0.084393825713029,-0.18006663117668292,,
2017-10-16,39.474998,40.0,39.412498,39.970001,38.203869,96486000,0.01840880728842409,37.026060799999996,0.5252217177926987,38.076504235585396,35.975617364414596,,38.203869,38.60172595337809,35.4503956466219,,,0.0019022881749961584,-0.14367284726215895,,
2017-10-17,39.945,40.217499,39.807499,40.1175,38.344840999999995,75989200,0.0036899927596338866,37.04684954999999,0.5692293306297598,38.18530821125951,35.90839088874047,,38.344840999999995,38.75453754188927,35.33916155811071,,,0.08072837447852521,-0.0987926028704284,,
2017-10-18,40.105,40.177502000000004,39.900002,39.939999,38.175186,65496800,-0.004424454387488508,37.09093639999999,0.6211143396278189,38.33316507925563,35.84870772074435,,,38.954279418883445,35.227593381116534,,,0.12804141780244294,-0.05342579870060106,,
2017-10-19,39.1875,39.27,38.755001,38.994999,37.271941999999996,170336800,-0.02366050030509348,37.121881049999985,0.6135206280500173,38.34892230610002,35.89483979389995,,,38.96244293415003,35.281319165849936,,,0.09164148249563908,-0.024412342443316703,,
2017-10-20,39.1525,39.4375,38.990002000000004,39.0625,37.336459999999995,95896400,0.0017310072010736643,37.17397264999998,0.5830577059575196,38.34008806191502,36.007857238084945,,,38.92314576787254,35.42479953212742,,,0.0672225623241971,-0.0060853614806995115,,
2017-10-23,39.2225,39.422501000000004,38.875,39.0425,37.317341,87937200,-0.0005120731852992222,37.24111839999998,0.5104508205831753,38.26202004116634,36.22021675883363,,,38.77247086174951,35.709765938250456,,,0.045800576098386614,0.004291826039246365,,
2017-10-24,39.072497999999996,39.355,39.049999,39.275002,37.539574,71028800,0.005955220657334781,37.28843134999998,0.49071896554751565,38.26986928109501,36.30699341890495,,,38.76058824664253,35.81627445335744,,,0.046214348891389534,0.012676330612343675,,
2017-10-25,39.227501000000004,39.387501,38.817501,39.102501000000004,37.374687,84828400,-0.004392351388963545,37.31447674999998,0.4801451027601007,38.274766955520185,36.35418654447978,,,38.75491205828028,35.87404144171968,,,0.032864448524279055,0.016713954195758846,,
2017-10-26,39.307499,39.4575,39.195,39.352501000000004,37.613644,68002000,0.006393551871083147,37.36382024999999,0.4558460858468294,38.27551242169365,36.45212807830633,,,38.73135850754048,35.9962819924595,,,0.04108468185956582,0.02158809972951312,,
2017-10-27,39.822497999999996,40.900002,39.674999,40.762501,38.961342,177816800,0.03583003018798192,37.470512949999986,0.5612427113732716,38.59299837274653,36.34802752725344,,38.961342,39.1542410841198,35.78678481588017,,,0.15452341555455718,0.04817516289885462,,
2017-10-30,40.9725,42.017502,40.93,41.68,39.838306,178803200,0.02250856759502784,37.624757549999984,0.7469678824659202,39.118693314931825,36.13082178506814,,39.838306,39.86566119739774,35.383853902602226,,,0.3115703620393191,0.10085420273381529,,
2017-10-31,41.974998,42.412498,41.735001000000004,42.259997999999996,40.392677,144187200,0.013915526428257108,37.79871554999998,0.9501120869533127,39.698939723906605,35.89849137609336,,40.392677,40.64905181085992,34.94837928914004,,,0.4752699563752003,0.1757373534699023,,
2017-11-01,42.467499,42.485001000000004,41.4025,41.7225,39.878925,134551200,-0.012718939128495865,37.958933749999986,1.018298297963701,39.995530345927385,35.922337154072586,,,41.01382864389109,34.90403885610888,,,0.5571373019700019,0.25201734317628677,,
2017-11-02,41.650002,42.125,41.32,42.0275,40.170452000000004,165573600,0.007310302371490662,38.11090804999998,1.110833155005094,40.33257436001016,35.88924173998979,,,41.44340751501526,34.778408584984696,,,0.6381777371936508,0.3292494219849148,,
2017-11-03,43.5,43.564999,42.779999,43.125,41.219452000000004,237594400,0.026113721598153727,38.31640829999998,1.2826898108503355,40.88178792170065,35.751028678299306,,41.219452000000004,42.164477732550985,34.46833886744897,,,0.7780563881897322,0.41901081523067146,,
2017-11-06,43.092499,43.747501,42.93,43.5625,41.637623,140105200,0.010144991738366471,38.53636529999998,1.4538785216839116,41.4441223433678,35.628608256632155,,41.637623,42.89800086505171,34.174729734948244,,,0.9121306295251728,0.5176347780937849,,
2017-11-07,43.477501000000004,43.8125,43.400002,43.702498999999996,41.771435,97446000,0.0032137281227604397,38.76229609999997,1.588756261196056,41.939808622392086,35.58478357760786,,,43.52856488358814,33.996027316411805,,,1.0174512279346928,0.6175980680653828,,
2017-11-08,43.665001000000004,44.060001,43.5825,44.060001,42.113136,97638000,0.008180255239016887,38.99754559999998,1.720562051518734,42.43866970303745,35.556421496962514,,,44.15923175455618,33.83585944544378,,,1.115624297128015,0.7172033138806325,,
2017-11-09,43.7775,44.025002,43.285,43.970001,42.027115,117930400,-0.0020426168215066376,39.235065049999974,1.7967090172474394,42.828483084494856,35.64164701550509,,,44.62519210174229,33.844937998257656,,,1.172965518903041,0.808355754887108,,
2017-11-10,43.7775,43.845001,43.567501,43.6675,41.888023,100582000,-0.0033095776381510955,39.453801499999976,1.8417937510279276,43.13738900205583,35.77021399794412,,,44.97918275308376,33.92842024691619,,,1.1934296996900358,0.8853705438490411,,
2017-11-13,43.375,43.625,43.349998,43.4925,41.720161,67928400,-0.004007398487152258,39.62961609999998,1.8835537361510877,43.39672357230215,35.86250862769781,,,45.28027730845324,33.978954891546714,,,1.1824736889095675,0.9447911728619781,,
2017-11-14,43.259997999999996,43.369999,42.794998,42.834998999999996,41.089451000000004,99130000,-0.01511763101777086,39.76684659999998,1.8850037768701329,43.536854153740244,35.996839046259716,,,45.42185793061038,34.11183526938958,,,1.110108874329022,0.9778547131557571,,
2017-11-15,42.4925,42.580002,42.095001,42.27,40.547474,116632400,-0.013190173799109695,39.88546099999998,1.8539595421090926,43.59338008421816,36.177541915781795,,,45.447339626327256,34.3235823736727,,,0.9975333728030407,0.9817904450852492,,
2017-11-16,42.794998,42.967499,42.575001,42.775002,41.031895,94550000,0.011947008092291878,40.07345864999998,1.763416551032536,43.60029175206505,36.54662554793491,,,45.36370830309758,34.783208996902374,,,0.9366033264554474,0.972753021359224,,41.031895
2017-11-17,42.759997999999996,42.8475,42.41,42.537498,40.804072999999995,87598000,-0.005552314851653861,40.246839299999976,1.6467598079912111,43.540358915982395,36.95331968401756,,,45.18711872397361,35.30655987602634,,,0.8600208355881378,0.9502065842048777,,
2017-11-20,42.572497999999996,42.639998999999996,42.389998999999996,42.494999,40.763306,65049600,-0.0009990914387393302,40.41913754999998,1.4976399550193078,43.4144174600386,37.42385763996136,,,44.9120574150579,35.92621768494206,,,0.7869677110741051,0.9175588095785735,,
2017-11-21,42.695,43.424999,42.695,43.285,41.521114000000004,100525200,0.018590445043883408,40.61821454999998,1.3522966056193058,43.32280776123859,37.913621338761374,,,44.6751043668579,36.561324733142065,,,0.7812095225135494,0.8902889521654687,,
